InvoiceNo,InvoiceDate,Total,CustomerId,Products
569964,2024-12-30T19:21:31.260Z,16016,114741,ALL
569968,2024-12-30T18:25:45.128Z,17846,119115,ALL
569970,2024-12-30T19:27:37.961Z,17846,106228,ALL
569985,2024-12-30T18:28:46.329Z,17846,119116,ALL
569986,2024-12-30T18:30:32.206Z,17846,101425,ALL
570000,2024-12-30T18:36:44.080Z,17846,119119,ALL
570001,2024-12-31T08:03:22.107Z,17846,119133,ALL
570002,2024-12-30T18:35:07.655Z,17846,1028,ALL
570006,2024-12-30T18:42:03.838Z,15000,83816,ALL
570012,2024-12-30T19:05:10.229Z,19879,92008,ALL
570014,2024-12-30T19:11:03.506Z,17846,102538,ALL
570016,2024-12-30T18:43:36.497Z,17846,119120,ALL
570021,2024-12-30T18:48:53.533Z,17846,108749,ALL
570028,2024-12-30T18:44:22.479Z,17846,34279,ALL
570029,2024-12-30T19:55:16.513Z,17846,119148,ALL
570032,2024-12-30T18:53:50.337Z,17846,119121,ALL
570033,2025-01-04T05:16:43.975Z,30651,108091,ALL
570035,2024-12-30T18:49:02.067Z,17846,88401,ALL
570040,2024-12-30T18:50:14.600Z,17846,74300,ALL
570041,2025-01-05T14:33:19.841Z,17846,48442,ALL
570042,2024-12-30T18:52:21.918Z,17846,26082,ALL
570043,2024-12-30T18:50:20.953Z,17846,27612,ALL
570045,2025-01-06T15:44:38.732Z,17846,74411,ALL
570046,2024-12-30T18:54:58.353Z,17846,119124,ALL
570048,2024-12-30T19:01:26.433Z,17846,61239,ALL
570050,2024-12-30T18:56:51.771Z,17846,48355,ALL
570059,2024-12-30T18:59:16.803Z,17846,55802,ALL
570065,2024-12-30T19:17:23.871Z,8903,111654,ALL
570066,2024-12-30T19:06:50.636Z,17846,119127,ALL
570067,2024-12-30T19:04:51.302Z,17846,91689,ALL
570069,2024-12-31T21:16:14.924Z,17846,119349,ALL
570070,2024-12-30T19:03:23.287Z,17846,119126,ALL
570073,2024-12-30T19:05:12.775Z,17846,32427,ALL
570074,2024-12-30T19:16:13.874Z,17846,119129,ALL
570083,2024-12-30T19:13:13.324Z,17846,117949,ALL
570086,2024-12-30T19:15:32.787Z,17846,74230,ALL
570088,2024-12-30T19:19:41.777Z,17846,25326,ALL
570092,2025-01-03T14:09:55.747Z,7277,89675,ALL
570093,2025-01-05T13:05:52.728Z,17846,47416,ALL
570098,2024-12-31T12:16:36.579Z,17846,119285,ALL
570101,2025-01-08T07:36:18.622Z,18456,6785,ALL
570103,2024-12-30T19:34:58.090Z,17846,103272,ALL
570104,2024-12-30T19:39:31.592Z,17846,88460,ALL
570105,2024-12-30T19:22:08.459Z,17846,1264,ALL
570106,2024-12-30T19:27:42.155Z,17846,78182,ALL
570107,2024-12-30T19:24:21.968Z,17846,108811,ALL
570111,2024-12-30T19:31:47.171Z,10122,119131,ALL
570115,2025-01-01T18:59:26.084Z,17846,119419,ALL
570116,2025-01-03T06:59:28.111Z,17846,6558,ALL
570120,2024-12-30T19:43:57.689Z,-34997,118950,ALL
570122,2024-12-30T19:34:43.391Z,17846,63785,ALL
570123,2024-12-30T19:34:56.845Z,17846,119132,ALL
570124,2024-12-30T19:36:04.631Z,17846,119134,ALL
570125,2025-01-06T22:47:15.644Z,5447,120642,ALL
570126,2024-12-30T20:34:50.099Z,17846,119166,ALL
570128,2025-01-04T18:32:19.228Z,17846,83871,ALL
570129,2024-12-30T19:38:53.307Z,17846,119139,ALL
570130,2024-12-30T19:33:29.397Z,17846,88939,ALL
570133,2025-01-05T08:04:04.345Z,17846,6755,ALL
570134,2024-12-30T19:44:41.485Z,17846,41662,ALL
570135,2024-12-30T19:37:34.543Z,17846,6939,ALL
570136,2025-01-01T13:24:39.344Z,17846,82964,ALL
570138,2024-12-30T19:38:30.602Z,17846,119136,ALL
570141,2024-12-30T19:48:04.361Z,17846,119143,ALL
570143,2024-12-30T19:42:56.195Z,17846,119142,ALL
570148,2024-12-31T08:13:26.326Z,17846,119140,ALL
570150,2024-12-30T19:52:45.792Z,17846,78483,ALL
570151,2024-12-30T19:47:24.642Z,19879,119144,ALL
570152,2024-12-30T19:45:33.100Z,-9998,119141,ALL
570154,2024-12-30T19:50:56.980Z,17846,70221,ALL
570156,2024-12-30T19:48:29.067Z,17846,73078,ALL
570158,2024-12-30T19:54:53.943Z,-34997,119147,ALL
570161,2024-12-30T19:58:08.771Z,51990,119146,ALL
570163,2024-12-30T20:02:43.815Z,28901,119150,ALL
570165,2025-01-02T17:28:25.944Z,17846,8298,ALL
570167,2024-12-30T19:51:21.965Z,17846,61220,ALL
570168,2025-01-04T15:24:34.994Z,19879,42314,ALL
570169,2024-12-30T20:11:51.689Z,23333,119141,ALL
570170,2024-12-30T19:54:12.421Z,17846,119149,ALL
570172,2024-12-30T19:54:59.294Z,17846,118950,ALL
570178,2024-12-30T20:00:00.052Z,17846,119152,ALL
570180,2024-12-30T20:01:24.704Z,17846,119153,ALL
570182,2024-12-30T20:23:04.851Z,37154,3198,ALL
570186,2024-12-30T20:06:19.704Z,17846,119156,ALL
570192,2024-12-30T20:27:38.772Z,34105,47902,ALL
570193,2024-12-30T20:08:47.318Z,17846,104804,ALL
570194,2024-12-30T20:10:46.624Z,22520,75021,ALL
570196,2025-01-02T11:48:53.470Z,17846,39185,ALL
570199,2025-01-02T14:46:13.500Z,17846,71197,ALL
570203,2024-12-30T20:13:56.423Z,17846,111959,ALL
570209,2024-12-30T20:12:36.532Z,-8372,119157,ALL
570210,2024-12-30T20:14:11.422Z,17846,61939,ALL
570213,2024-12-30T20:15:08.171Z,17846,35034,ALL
570214,2024-12-30T20:22:26.003Z,17846,50568,ALL
570215,2024-12-30T22:15:32.839Z,17846,119200,ALL
570216,2024-12-31T19:45:31.546Z,17846,119340,ALL
570218,2024-12-31T06:01:22.701Z,17846,119228,ALL
570219,2024-12-30T21:43:06.651Z,17846,119190,ALL
570220,2024-12-30T20:32:22.088Z,17846,119158,ALL
570221,2024-12-30T20:32:04.322Z,17846,119164,ALL
570223,2024-12-30T20:22:53.669Z,-34997,119159,ALL
570225,2024-12-30T20:28:41.899Z,25975,87120,ALL
570228,2024-12-31T17:57:55.244Z,17846,104567,ALL
570230,2024-12-30T20:31:28.552Z,17846,13258,ALL
570232,2024-12-30T20:29:38.188Z,7886,119161,ALL
570233,2024-12-30T22:22:34.321Z,17846,63051,ALL
570234,2025-01-06T16:33:57.179Z,19879,49445,ALL
570235,2024-12-30T20:31:29.708Z,17846,119165,ALL
570236,2024-12-30T20:33:59.602Z,17846,105628,ALL
570237,2024-12-30T20:31:41.584Z,17846,21933,ALL
570238,2024-12-30T20:29:28.756Z,17846,119163,ALL
570240,2024-12-30T20:39:16.185Z,17846,119160,ALL
570241,2024-12-30T20:31:39.428Z,17846,119159,ALL
570244,2024-12-30T20:29:43.068Z,11951,119162,ALL
570245,2024-12-30T20:31:29.753Z,17846,103491,ALL
570247,2024-12-30T20:32:08.618Z,17846,106402,ALL
570248,2024-12-31T11:00:32.108Z,17846,119271,ALL
570249,2024-12-30T20:37:48.213Z,17846,119167,ALL
570252,2025-01-10T00:41:56.566Z,11950,112043,ALL
570255,2024-12-30T20:44:49.747Z,-34997,80660,ALL
570258,2024-12-30T20:43:37.307Z,17846,88741,ALL
570259,2024-12-30T20:35:33.117Z,17846,90426,ALL
570265,2024-12-30T20:46:53.660Z,17846,71099,ALL
570268,2024-12-30T20:50:33.044Z,17846,20904,ALL
570269,2024-12-30T20:42:14.824Z,17846,110081,ALL
570270,2024-12-30T20:44:43.533Z,19879,119170,ALL
570273,2024-12-30T20:50:07.493Z,17846,87556,ALL
570274,2024-12-30T20:49:21.224Z,17846,35248,ALL
570278,2024-12-30T21:17:47.336Z,17846,38958,ALL
570285,2024-12-30T20:52:09.201Z,17846,119171,ALL
570289,2024-12-30T20:58:44.053Z,17846,101312,ALL
570291,2024-12-30T20:55:57.893Z,17846,119173,ALL
570295,2024-12-30T21:01:47.876Z,19879,115713,ALL
570299,2024-12-30T21:02:05.498Z,17846,119175,ALL
570301,2025-01-04T12:54:00.959Z,17846,16347,ALL
570302,2025-01-02T19:44:45.289Z,49349,119185,ALL
570304,2024-12-30T21:06:36.984Z,34715,94717,ALL
570308,2025-01-03T07:36:00.907Z,17846,119178,ALL
570309,2024-12-30T21:07:43.280Z,17846,40641,ALL
570310,2024-12-30T21:08:21.267Z,57478,119177,ALL
570315,2024-12-30T21:08:42.906Z,19879,41495,ALL
570316,2025-01-02T18:33:33.400Z,7886,118528,ALL
570317,2024-12-30T21:12:38.436Z,17846,45689,ALL
570320,2024-12-30T21:31:03.305Z,21706,118199,ALL
570322,2024-12-30T21:29:06.068Z,17846,86168,ALL
570323,2024-12-30T21:53:42.827Z,65123,119193,ALL
570325,2024-12-30T21:15:24.821Z,17846,100467,ALL
570329,2024-12-30T21:14:29.087Z,17846,119181,ALL
570330,2025-01-02T18:47:49.894Z,17846,96481,ALL
570331,2024-12-30T21:27:02.476Z,17846,39793,ALL
570332,2024-12-31T17:27:42.524Z,17846,90554,ALL
570337,2024-12-30T21:23:11.749Z,17846,119183,ALL
570340,2024-12-30T21:20:36.764Z,17846,101598,ALL
570344,2024-12-30T21:23:42.465Z,17846,59896,ALL
570347,2024-12-30T21:30:40.513Z,17846,80660,ALL
570348,2024-12-30T22:06:22.390Z,17846,119197,ALL
570350,2024-12-30T21:36:18.573Z,17846,115876,ALL
570351,2025-01-03T09:26:16.777Z,17846,116771,ALL
570353,2024-12-30T21:28:31.344Z,17846,119184,ALL
570355,2024-12-30T21:46:51.979Z,17846,119192,ALL
570356,2024-12-30T21:33:34.864Z,11952,97705,ALL
570358,2024-12-30T21:30:06.576Z,44675,119187,ALL
570359,2025-01-03T18:39:02.486Z,17846,60520,ALL
570363,2024-12-30T21:30:42.689Z,17846,1931,ALL
570367,2024-12-30T21:36:16.233Z,17846,66416,ALL
570369,2024-12-31T16:48:21.552Z,17846,119324,ALL
570374,2024-12-30T21:37:18.039Z,17846,119186,ALL
570375,2024-12-30T21:42:31.164Z,20080,30661,ALL
570376,2024-12-30T21:43:53.253Z,17846,81630,ALL
570377,2024-12-30T21:42:25.832Z,17846,89541,ALL
570378,2024-12-30T21:40:44.939Z,17846,32264,ALL
570379,2024-12-30T21:42:47.057Z,17846,30630,ALL
570380,2024-12-30T21:41:26.732Z,17846,119189,ALL
570381,2024-12-30T21:40:47.736Z,17846,80828,ALL
570386,2025-01-05T21:14:50.568Z,17846,105035,ALL
570390,2024-12-30T21:52:45.511Z,19879,119195,ALL
570392,2024-12-30T22:04:17.726Z,25770,119196,ALL
570393,2024-12-30T21:50:20.378Z,17846,109532,ALL
570403,2024-12-31T21:35:44.343Z,17846,115636,ALL
570404,2024-12-31T09:39:09.372Z,17846,119256,ALL
570406,2025-01-04T15:43:20.384Z,21625,120183,ALL
570408,2024-12-30T21:54:29.333Z,17846,10597,ALL
570409,2024-12-30T21:55:42.468Z,19879,119193,ALL
570411,2024-12-30T21:57:08.289Z,19879,4208,ALL
570413,2024-12-30T22:09:06.890Z,7886,119193,ALL
570414,2024-12-30T22:14:48.409Z,17846,112644,ALL
570420,2024-12-30T22:05:33.446Z,17846,50690,ALL
570422,2024-12-30T22:08:11.164Z,17846,119198,ALL
570424,2024-12-30T22:16:47.721Z,17846,119199,ALL
570434,2025-01-03T06:32:32.303Z,17846,105246,ALL
570439,2024-12-31T10:52:15.820Z,17846,119269,ALL
570440,2024-12-31T09:30:06.861Z,17846,31326,ALL
570445,2024-12-30T22:35:24.418Z,26625,88549,ALL
570446,2024-12-30T22:20:59.778Z,18049,119201,ALL
570448,2024-12-30T22:24:55.303Z,17846,119204,ALL
570453,2025-01-03T21:08:26.731Z,17846,111058,ALL
570459,2024-12-30T22:23:04.429Z,8942,119202,ALL
570460,2024-12-30T22:26:49.482Z,17846,94428,ALL
570461,2025-01-05T01:22:52.036Z,17846,119205,ALL
570462,2024-12-30T22:26:00.835Z,17846,102530,ALL
570470,2024-12-30T22:35:10.949Z,17846,104879,ALL
570473,2024-12-30T22:57:08.465Z,30041,22508,ALL
570476,2024-12-30T22:40:03.162Z,17846,112612,ALL
570479,2024-12-30T22:40:43.533Z,11951,119207,ALL
570480,2024-12-30T22:41:58.069Z,17846,22940,ALL
570483,2024-12-30T22:39:05.547Z,11952,119193,ALL
570484,2024-12-30T22:39:22.858Z,17846,20442,ALL
570487,2024-12-30T22:46:47.786Z,17846,91406,ALL
570490,2025-01-03T13:46:10.446Z,17846,119655,ALL
570493,2024-12-30T22:56:29.551Z,17846,119208,ALL
570496,2024-12-30T22:52:59.366Z,17846,119209,ALL
570497,2024-12-30T22:57:34.931Z,17846,4855,ALL
570503,2024-12-30T23:05:35.057Z,17846,119217,ALL
570504,2024-12-30T22:59:11.692Z,17846,119213,ALL
570507,2024-12-30T23:01:14.697Z,25975,73425,ALL
570508,2024-12-30T23:04:28.062Z,19879,119214,ALL
570512,2024-12-30T22:59:16.962Z,17846,119215,ALL
570514,2024-12-30T22:58:55.738Z,-34997,119216,ALL
570515,2024-12-30T23:01:58.134Z,17846,78200,ALL
570517,2024-12-30T23:08:13.137Z,-34997,119210,ALL
570525,2024-12-30T23:09:41.255Z,17846,11541,ALL
570529,2024-12-30T23:17:30.881Z,17846,119219,ALL
570532,2024-12-30T23:12:34.621Z,17846,70452,ALL
570534,2024-12-30T23:31:37.688Z,17846,108548,ALL
570539,2024-12-30T23:23:30.188Z,19879,103734,ALL
570540,2024-12-30T23:20:07.219Z,17846,119216,ALL
570542,2024-12-30T23:26:27.667Z,19879,119220,ALL
570546,2024-12-30T23:50:41.944Z,17846,111298,ALL
570547,2024-12-30T23:28:17.306Z,17846,14124,ALL
570549,2024-12-30T23:32:21.124Z,17846,119221,ALL
570551,2024-12-30T23:46:53.444Z,17846,119222,ALL
570553,2024-12-30T23:43:55.250Z,17846,70866,ALL
570555,2024-12-30T23:39:39.565Z,17846,31556,ALL
570556,2024-12-30T23:39:32.031Z,17846,26855,ALL
570558,2025-01-06T22:34:54.429Z,17846,70942,ALL
570559,2024-12-30T23:47:16.050Z,17846,102958,ALL
570563,2024-12-30T23:44:50.461Z,7886,10565,ALL
570564,2024-12-30T23:48:48.699Z,17846,45247,ALL
570566,2024-12-30T23:49:01.931Z,-34997,33873,ALL
570567,2025-01-03T08:04:23.827Z,31666,111298,ALL
570568,2024-12-30T23:54:47.568Z,17846,33873,ALL
570571,2024-12-31T00:17:35.366Z,-34997,119223,ALL
570579,2024-12-31T00:19:35.756Z,17846,63076,ALL
570583,2024-12-31T00:35:46.690Z,17846,119224,ALL
570596,2024-12-31T01:16:12.816Z,17846,119226,ALL
570600,2024-12-31T01:31:38.944Z,17846,109482,ALL
570604,2024-12-31T01:47:30.035Z,17846,119227,ALL
570605,2024-12-31T01:58:24.029Z,17846,86234,ALL
570608,2025-01-02T23:26:33.635Z,17846,54260,ALL
570609,2025-01-01T19:45:59.798Z,17846,119425,ALL
570610,2024-12-31T03:57:53.144Z,17846,70133,ALL
570611,2025-01-03T07:44:12.241Z,19879,26914,ALL
570623,2024-12-31T05:37:03.600Z,8293,50947,ALL
570624,2024-12-31T05:42:10.377Z,17846,55498,ALL
570629,2024-12-31T06:21:56.971Z,8903,75700,ALL
570631,2024-12-31T06:22:28.881Z,17846,119229,ALL
570634,2024-12-31T07:15:20.793Z,17846,119233,ALL
570642,2024-12-31T06:41:31.212Z,-34997,119230,ALL
570646,2024-12-31T07:02:08.969Z,24960,93763,ALL
570647,2024-12-31T06:51:15.725Z,17846,104372,ALL
570650,2024-12-31T07:04:28.281Z,17846,100003,ALL
570652,2024-12-31T06:56:28.907Z,17846,119231,ALL
570656,2025-01-06T12:39:20.200Z,-34997,119087,ALL
570659,2025-01-01T16:47:09.817Z,24960,77520,ALL
570663,2024-12-31T07:06:41.646Z,17846,62631,ALL
570664,2025-01-07T09:47:43.756Z,18048,115839,ALL
570671,2024-12-31T07:14:30.479Z,17846,43009,ALL
570677,2024-12-31T07:22:29.597Z,17846,119234,ALL
570679,2024-12-31T07:25:34.254Z,17846,119235,ALL
570680,2024-12-31T07:30:05.910Z,17846,53236,ALL
570681,2024-12-31T08:01:16.472Z,26583,119238,ALL
570685,2024-12-31T07:41:37.544Z,17846,119236,ALL
570691,2024-12-31T07:35:36.395Z,17846,100003,ALL
570694,2025-01-07T16:03:37.890Z,5447,120690,ALL
570700,2025-01-03T07:14:49.391Z,27601,109495,ALL
570703,2024-12-31T08:06:17.405Z,17846,2631,ALL
570708,2024-12-31T07:58:28.473Z,17846,119237,ALL
570709,2024-12-31T08:23:29.573Z,43252,119239,ALL
570716,2024-12-31T08:06:17.542Z,17846,91991,ALL
570717,2024-12-31T08:05:32.255Z,17846,85164,ALL
570719,2024-12-31T08:08:17.571Z,25975,31685,ALL
570720,2025-01-01T17:48:13.091Z,25975,119409,ALL
570724,2024-12-31T08:29:40.351Z,8903,115891,ALL
570731,2024-12-31T08:36:15.223Z,11951,24347,ALL
570735,2024-12-31T08:22:10.498Z,-34997,20215,ALL
570737,2024-12-31T08:21:47.987Z,17846,119240,ALL
570739,2024-12-31T08:29:24.567Z,17846,33660,ALL
570741,2024-12-31T08:23:41.103Z,17846,114746,ALL
570743,2024-12-31T08:22:44.819Z,17846,119241,ALL
570744,2024-12-31T09:45:44.627Z,17846,69849,ALL
570745,2024-12-31T08:24:40.183Z,17846,119243,ALL
570752,2024-12-31T10:32:02.932Z,17846,20215,ALL
570753,2024-12-31T08:26:44.881Z,17846,59074,ALL
570754,2025-01-06T06:52:59.742Z,17846,120478,ALL
570755,2024-12-31T08:29:58.662Z,17846,119244,ALL
570757,2024-12-31T08:29:58.754Z,17846,119245,ALL
570760,2025-01-01T01:26:10.901Z,17846,119360,ALL
570761,2024-12-31T08:36:23.260Z,17846,110093,ALL
570764,2024-12-31T09:13:45.966Z,24960,119252,ALL
570768,2024-12-31T14:33:12.479Z,63090,119317,ALL
570771,2024-12-31T08:45:02.582Z,17846,119247,ALL
570772,2024-12-31T08:38:13.345Z,17846,86022,ALL
570777,2024-12-31T08:43:10.586Z,9310,6935,ALL
570781,2024-12-31T08:52:05.916Z,17846,119246,ALL
570784,2024-12-31T08:54:16.036Z,17846,119248,ALL
570787,2024-12-31T09:51:21.807Z,30041,40116,ALL
570788,2024-12-31T09:00:24.021Z,17846,119249,ALL
570789,2024-12-31T13:46:39.376Z,17846,119306,ALL
570790,2024-12-31T08:54:02.719Z,17846,44483,ALL
570791,2024-12-31T09:22:35.641Z,34715,81391,ALL
570795,2025-01-02T19:17:05.137Z,17846,118475,ALL
570800,2025-01-01T12:21:37.472Z,17846,74788,ALL
570801,2024-12-31T09:04:45.254Z,-34997,45122,ALL
570805,2024-12-31T09:10:19.701Z,17846,119251,ALL
570806,2024-12-31T09:12:55.605Z,44675,68783,ALL
570807,2024-12-31T09:10:05.387Z,19879,85857,ALL
570810,2024-12-31T14:25:26.544Z,17846,45122,ALL
570811,2024-12-31T09:14:08.556Z,17846,91818,ALL
570812,2025-01-07T17:43:48.761Z,24960,120700,ALL
570813,2024-12-31T09:15:21.551Z,17846,119210,ALL
570817,2024-12-31T09:23:00.242Z,17846,119253,ALL
570818,2024-12-31T09:46:47.190Z,17846,119258,ALL
570822,2024-12-31T09:23:48.572Z,17846,4305,ALL
570823,2024-12-31T19:36:57.598Z,17846,119339,ALL
570825,2024-12-31T20:37:48.210Z,17846,119346,ALL
570826,2024-12-31T09:36:19.423Z,17846,626,ALL
570832,2024-12-31T09:35:19.220Z,34105,119254,ALL
570834,2024-12-31T09:57:43.174Z,17846,119260,ALL
570836,2024-12-31T09:44:47.100Z,-34997,119255,ALL
570842,2024-12-31T09:54:02.478Z,17846,119259,ALL
570843,2024-12-31T09:41:27.004Z,17846,119257,ALL
570844,2024-12-31T10:17:29.492Z,17846,6428,ALL
570850,2024-12-31T09:50:47.118Z,17846,90805,ALL
570851,2024-12-31T10:02:02.155Z,22518,119258,ALL
570852,2024-12-31T09:50:11.266Z,17846,119255,ALL
570853,2025-01-01T22:44:43.320Z,25975,20161,ALL
570858,2024-12-31T10:03:40.638Z,17846,50591,ALL
570859,2024-12-31T10:03:21.849Z,17846,83989,ALL
570863,2024-12-31T10:48:37.776Z,17846,119267,ALL
570866,2024-12-31T10:09:48.966Z,17846,85323,ALL
570874,2024-12-31T10:26:07.447Z,17846,119263,ALL
570875,2024-12-31T10:20:33.891Z,17846,32170,ALL
570878,2025-01-02T05:51:15.297Z,17846,97344,ALL
570879,2025-01-01T09:11:04.450Z,17846,119369,ALL
570880,2024-12-31T10:19:29.824Z,-34997,117988,ALL
570881,2024-12-31T10:21:20.048Z,25975,116929,ALL
570882,2025-01-03T10:07:30.581Z,38780,118349,ALL
570883,2025-01-02T11:42:42.290Z,17846,117988,ALL
570884,2025-01-06T14:53:33.784Z,17846,70017,ALL
570885,2025-01-03T09:49:33.324Z,17846,80144,ALL
570888,2024-12-31T10:32:53.314Z,17846,119264,ALL
570892,2024-12-31T10:32:52.235Z,17846,103789,ALL
570893,2024-12-31T10:52:00.549Z,17846,105940,ALL
570894,2024-12-31T10:34:21.781Z,13577,119263,ALL
570900,2024-12-31T11:29:01.677Z,17846,119278,ALL
570902,2024-12-31T10:40:27.097Z,17846,79704,ALL
570903,2024-12-31T10:45:00.667Z,17846,119266,ALL
570904,2024-12-31T10:54:07.590Z,17846,104647,ALL
570907,2024-12-31T10:51:50.624Z,17846,27879,ALL
570911,2024-12-31T10:53:02.541Z,11951,118348,ALL
570912,2024-12-31T11:12:02.187Z,18049,119272,ALL
570913,2024-12-31T10:55:32.451Z,25975,119268,ALL
570915,2024-12-31T10:56:02.526Z,17846,91637,ALL
570918,2024-12-31T11:04:47.234Z,7886,89478,ALL
570929,2024-12-31T11:23:09.785Z,17846,119276,ALL
570930,2024-12-31T11:15:21.718Z,19879,118067,ALL
570932,2024-12-31T11:21:31.023Z,17846,119275,ALL
570934,2024-12-31T11:23:56.853Z,17846,40909,ALL
570936,2024-12-31T11:34:08.488Z,17846,116492,ALL
570937,2024-12-31T11:30:44.872Z,17846,119277,ALL
570941,2024-12-31T11:35:12.893Z,17846,84962,ALL
570944,2024-12-31T11:35:47.211Z,17846,119280,ALL
570952,2024-12-31T11:44:12.139Z,17846,119281,ALL
570953,2024-12-31T11:48:29.673Z,17846,84786,ALL
570954,2025-01-06T13:11:58.147Z,17846,120515,ALL
570958,2024-12-31T11:58:56.387Z,17846,35633,ALL
570960,2024-12-31T12:01:36.417Z,17846,100224,ALL
570961,2024-12-31T11:57:37.407Z,11951,119282,ALL
570962,2024-12-31T11:57:00.981Z,17846,110947,ALL
570965,2024-12-31T12:26:54.897Z,29634,62055,ALL
570966,2024-12-31T12:00:36.396Z,8293,119283,ALL
570972,2024-12-31T15:42:46.284Z,17846,116693,ALL
570974,2024-12-31T12:14:47.565Z,17846,71378,ALL
570976,2024-12-31T12:36:18.301Z,33089,81146,ALL
570980,2024-12-31T12:30:47.877Z,17846,119289,ALL
570983,2024-12-31T12:19:34.774Z,17846,118891,ALL
570987,2024-12-31T12:43:41.536Z,17846,119294,ALL
570988,2024-12-31T12:22:52.358Z,17846,69388,ALL
570991,2024-12-31T12:24:26.445Z,17846,119286,ALL
570992,2024-12-31T12:25:30.691Z,22520,119287,ALL
570995,2024-12-31T12:29:42.071Z,17846,11225,ALL
570996,2024-12-31T12:29:11.745Z,17846,119288,ALL
570998,2024-12-31T13:17:01.107Z,17846,65235,ALL
570999,2024-12-31T12:36:58.595Z,17846,86336,ALL
571001,2024-12-31T12:33:49.104Z,17846,119291,ALL
571003,2024-12-31T12:40:26.221Z,17846,119293,ALL
571004,2024-12-31T12:37:59.598Z,17846,119292,ALL
571012,2024-12-31T12:43:59.826Z,17846,116543,ALL
571015,2025-01-04T17:57:45.664Z,17846,120208,ALL
571016,2024-12-31T13:17:49.619Z,23739,119300,ALL
571017,2024-12-31T12:56:51.654Z,17846,119297,ALL
571019,2024-12-31T12:51:49.034Z,17846,119296,ALL
571023,2024-12-31T12:59:34.016Z,17846,119298,ALL
571025,2024-12-31T13:03:54.248Z,19471,12838,ALL
571028,2024-12-31T13:03:29.408Z,17846,83760,ALL
571029,2024-12-31T13:02:54.750Z,17846,119299,ALL
571030,2024-12-31T13:35:43.382Z,17846,75276,ALL
571032,2024-12-31T13:11:28.641Z,17846,116432,ALL
571034,2024-12-31T13:10:10.195Z,17846,119301,ALL
571035,2025-01-04T08:53:09.860Z,17846,58208,ALL
571036,2025-01-05T21:49:23.780Z,17846,120446,ALL
571037,2024-12-31T13:11:44.955Z,17846,119299,ALL
571039,2024-12-31T13:12:24.408Z,-34997,119302,ALL
571040,2024-12-31T13:16:37.127Z,0,75491,ALL
571041,2024-12-31T13:19:01.314Z,17846,119299,ALL
571042,2024-12-31T13:19:00.586Z,0,75491,ALL
571043,2024-12-31T13:31:47.307Z,17846,119304,ALL
571045,2025-01-03T13:22:59.284Z,27601,110504,ALL
571050,2024-12-31T13:32:04.653Z,17846,119305,ALL
571051,2025-01-03T10:16:42.992Z,17846,34597,ALL
571054,2025-01-03T22:37:26.190Z,17846,78164,ALL
571056,2024-12-31T13:47:06.261Z,24960,8514,ALL
571057,2025-01-07T18:12:22.410Z,-9998,101955,ALL
571059,2024-12-31T13:49:19.876Z,17846,80252,ALL
571060,2024-12-31T13:54:32.010Z,23739,119307,ALL
571062,2024-12-31T13:56:28.039Z,17846,119308,ALL
571067,2024-12-31T13:59:05.357Z,17846,47625,ALL
571069,2024-12-31T14:01:18.774Z,24960,119309,ALL
571071,2024-12-31T14:04:50.668Z,17846,119311,ALL
571072,2024-12-31T18:19:21.567Z,17846,119333,ALL
571074,2024-12-31T14:08:36.974Z,12195,118622,ALL
571075,2024-12-31T14:14:55.703Z,17846,91092,ALL
571078,2025-01-05T23:47:29.566Z,17846,120473,ALL
571080,2024-12-31T14:20:06.031Z,17846,119313,ALL
571082,2024-12-31T14:39:33.869Z,17846,119318,ALL
571084,2024-12-31T14:21:45.703Z,17846,119315,ALL
571088,2025-01-06T22:33:06.677Z,17846,119314,ALL
571090,2024-12-31T14:37:55.262Z,17846,4497,ALL
571092,2024-12-31T14:29:26.541Z,-34997,36743,ALL
571095,2024-12-31T14:31:53.338Z,17846,66073,ALL
571099,2024-12-31T14:52:35.443Z,17846,34037,ALL
571100,2024-12-31T14:56:10.761Z,7886,115578,ALL
571102,2024-12-31T15:01:09.375Z,17846,77597,ALL
571107,2024-12-31T15:08:33.822Z,8903,27419,ALL
571108,2024-12-31T15:10:41.763Z,17846,119320,ALL
571109,2024-12-31T15:10:35.110Z,17846,101287,ALL
571110,2024-12-31T15:11:20.488Z,17846,88841,ALL
571111,2025-01-02T16:12:04.848Z,17846,112661,ALL
571113,2024-12-31T15:26:14.607Z,17846,42006,ALL
571115,2024-12-31T15:23:48.343Z,17846,63009,ALL
571118,2025-01-01T09:38:48.393Z,17846,65259,ALL
571119,2024-12-31T15:34:45.375Z,12358,102954,ALL
571120,2025-01-06T13:35:27.252Z,17846,92042,ALL
571122,2024-12-31T17:39:48.019Z,17846,107927,ALL
571123,2024-12-31T15:38:35.987Z,16015,19535,ALL
571125,2024-12-31T15:37:55.361Z,17846,107474,ALL
571128,2024-12-31T15:40:53.693Z,46502,27154,ALL
571129,2025-01-04T13:14:50.216Z,22520,116144,ALL
571130,2024-12-31T15:42:27.619Z,17846,119321,ALL
571134,2024-12-31T15:47:20.709Z,17846,24987,ALL
571135,2024-12-31T15:52:17.997Z,17846,83045,ALL
571139,2025-01-02T22:04:02.078Z,17846,91938,ALL
571140,2024-12-31T16:20:42.814Z,17846,32785,ALL
571141,2024-12-31T16:27:45.487Z,17846,55055,ALL
571142,2025-01-01T07:03:07.169Z,14228,119363,ALL
